"Datum","SAP.DE","SIE.DE","BAYN.DE","BAS.DE","ALV.DE","DAI.DE","DTE.DE","ADS.DE","BMW.DE","VOW3.DE"
"26-11-2019",122.400002,113.663498,69.029999,69.190002,217.199997,52.52,15.052,278.549988,73.809998,175.880005
"27-11-2019",123.040001,113.489677,69.699997,68.830002,218.350006,52.43,15.252,281.950012,74.739998,177.880005
"28-11-2019",122.519997,113.315849,68.940002,68.75,218.800003,51.959999,15.212,281.950012,73.620003,176.699997
"29-11-2019",123.480003,113.103401,68.699997,68.220001,217.350006,51.200001,15.236,282.75,73.300003,175.479996
"02-12-2019",119.440002,112.214943,67.559998,67.580002,213.550003,49.855,14.906,275.049988,71.910004,174.779999
"03-12-2019",120.160004,112.910255,67.669998,67.379997,213.300003,49.244999,14.918,278.100006,71.809998,174.300003
"04-12-2019",122.080002,113.895279,69.32,68.349998,216,49.599998,15.032,277.850006,72.760002,175.160004
"05-12-2019",121.239998,112.157005,68.980003,67.870003,214.199997,49.259998,15.01,276.100006,72.809998,174.940002
"06-12-2019",122.199997,112.794373,69.18,68.290001,217.100006,49.455002,15.064,279.200012,73.790001,176.600006
"09-12-2019",121.940002,112.041115,68.769997,67.790001,216,49.055,15.024,273.899994,73.18,175.820007
"10-12-2019",121.739998,111.403755,69,67.349998,215.550003,48.755001,14.892,275.049988,73.199997,175.699997
"11-12-2019",121.400002,113.180649,69.099998,67.550003,216.100006,49.494999,14.896,278.399994,74.209999,178.240005
"12-12-2019",122.120003,113.837326,69.800003,68.089996,218.25,49.919998,14.778,278.200012,74.809998,179.580002
"13-12-2019",124.160004,113.740761,71.010002,68.379997,219.699997,50.630001,14.762,278.600006,75.870003,183.300003
"16-12-2019",124.720001,115.788055,71.589996,68.849998,221.199997,50.860001,14.884,285.799988,75.889999,182.240005
"17-12-2019",120.559998,114.184982,70.059998,67.25,222.600006,51.049999,14.86,286.899994,74.989998,181.100006
"18-12-2019",119.580002,112.87162,70.839996,67.019997,221.100006,50.310001,14.742,289.649994,75.160004,179.679993
"19-12-2019",119.559998,113.412422,71.010002,67.290001,218.949997,49.91,14.734,288.350006,74.099998,177.100006
"20-12-2019",120.940002,114.088417,71.5,67.940002,220.75,49.970001,14.802,291.450012,74.150002,176.960007
"23-12-2019",120.760002,113.489677,73.599998,67.540001,220.600006,49.785,14.72,291.100006,73.540001,176.160004
"27-12-2019",121.400002,114.184982,73.209999,67.900002,220.600006,49.84,14.716,292.5,73.510002,176.660004
"30-12-2019",120.32,112.543289,72.809998,67.349998,218.399994,49.369999,14.57,289.799988,73.139999,176.240005
"02-01-2020",122,114.571266,73.519997,68.290001,221.5,49.974998,14.61,291.549988,74.220001,180.5
"03-01-2020",120.459999,112.369461,72.580002,67.269997,219.050003,49.07,14.614,291.950012,73.32,176.639999
"06-01-2020",119.559998,111.847977,71.739998,66.269997,217.699997,48.805,14.578,289.649994,73.050003,176.619995
"07-01-2020",120.099998,112.562599,72.129997,66.300003,218.199997,49.195,14.606,294.75,74.220001,176.059998
"08-01-2020",120.82,113.026138,74,65.730003,218.300003,49.470001,14.548,302.850006,74.410004,176.820007
"09-01-2020",123.160004,114.3395,74.720001,66.309998,220.699997,49.68,14.85,310,74.360001,181.720001
"10-01-2020",123.760002,112.021805,75.360001,65.830002,220.25,49.43,14.762,309.049988,74.57,185.520004
"13-01-2020",123.760002,111.790039,74.730003,65.790001,219.649994,48.895,14.652,309.149994,73.629997,185.279999
"14-01-2020",123.599998,112.408089,74.540001,64.760002,218.850006,48.455002,14.64,313.25,73.300003,185.220001
"15-01-2020",123,111.770721,75.32,64.349998,217.199997,47.240002,14.68,316.049988,72.190002,182.619995
"16-01-2020",122.440002,112.079742,74.760002,64.389999,217.350006,46.875,14.696,313.899994,71.169998,179.919998
"17-01-2020",125.959999,113.084076,75.25,64.519997,219.649994,46.689999,14.68,311.649994,71.059998,181.360001
"20-01-2020",125.660004,112.813683,75.5,64.910004,221.699997,46.564999,14.76,310.25,71.639999,182.020004
"21-01-2020",126.199997,113.180649,75.75,64.699997,220.550003,46.400002,14.832,311.5,71.410004,181.300003
"22-01-2020",126.599998,112.041115,74.68,64.160004,219.100006,45.415001,14.868,315.049988,70.949997,179.139999
"23-01-2020",123.839996,111.635521,74.099998,63.09,218.550003,44.43,14.668,310.600006,69.690002,176.580002
"24-01-2020",126.900002,113.875954,75.25,63.689999,220.949997,43.939999,14.8,313,69.410004,177.520004
"27-01-2020",122.459999,110.882271,73.559998,62.130001,215.25,42.575001,14.564,300,67.699997,171.639999
"28-01-2020",119.839996,111.403755,75.650002,62.84,219.550003,43.285,14.91,301.950012,66.82,172.460007
"29-01-2020",120,112.330833,74.900002,63.060001,220.850006,43.415001,14.858,296.299988,66.550003,169.919998
"30-01-2020",118.18,109.83931,73.459999,62,218.449997,42.790001,14.678,292.899994,65.559998,164
"31-01-2020",117.82,107.811333,73.050003,61.07,215.850006,41.805,14.606,285.799988,64.339996,162.380005
